Student ID,Age,Gender,Grade Level,Parental Education Level,Household Income,School Type,School Location,Average Exam Score,Attendance Rate,Internet Access at Home,Participation in Extracurricular Activities,Special Education Needs
S02499,15,Non-binary,Grade 5,PhD,<30k,Private,Rural,83.8,73.9,Yes,Yes,Yes
S02500,13,Non-binary,Grade 4,Bachelor's,30k-60k,Private,Urban,82.1,93.7,No,No,No
S02501,16,Female,Grade 10,Bachelor's,60k-100k,Private,Rural,89.7,86.4,No,Yes,No
S02502,17,Male,Grade 1,Bachelor's,>150k,Public,Rural,82.4,86.3,Yes,No,Yes
S02503,6,Non-binary,Grade 10,PhD,60k-100k,Private,Urban,64.9,99.6,No,Yes,Yes
S02504,10,Female,Grade 7,PhD,>150k,Public,Rural,75.5,81.2,Yes,No,No
S02505,9,Non-binary,Grade 3,High School,>150k,Private,Rural,72.1,86.5,No,No,No
S02506,8,Non-binary,Grade 11,Bachelor's,100k-150k,Public,Rural,84.2,94.2,Yes,Yes,No
S02507,16,Male,Grade 5,PhD,60k-100k,Private,Urban,54.3,94.7,Yes,No,No
S02508,11,Non-binary,Grade 1,PhD,30k-60k,Private,Urban,52.6,99.1,Yes,No,No
S02509,9,Female,Grade 1,High School,30k-60k,Public,Urban,85.6,97.4,Yes,No,Yes
S02510,8,Male,Grade 12,High School,<30k,Public,Urban,94.5,95.9,No,Yes,No
S02511,13,Non-binary,Grade 2,PhD,<30k,Private,Urban,93.5,80.2,Yes,No,No
S02512,12,Female,Grade 5,High School,>150k,Private,Rural,88,75.3,No,Yes,Yes
S02513,16,Non-binary,Grade 5,High School,>150k,Public,Rural,84.6,93.4,No,No,Yes
S02514,17,Non-binary,Grade 1,PhD,<30k,Private,Rural,63.6,91.3,No,No,Yes
S02515,6,Non-binary,Grade 1,PhD,<30k,Public,Urban,55.7,86.7,No,Yes,Yes
S02516,12,Female,Grade 7,Master's,60k-100k,Private,Urban,67.9,76.3,Yes,Yes,Yes
S02517,17,Male,Grade 7,Bachelor's,100k-150k,Public,Rural,94.4,74.2,Yes,No,No
S02518,13,Non-binary,Grade 6,Master's,100k-150k,Public,Urban,90.9,81.4,No,No,No
S02519,13,Male,Grade 9,PhD,100k-150k,Private,Rural,53.5,72.2,No,No,No
S02520,15,Male,Grade 7,Master's,<30k,Private,Rural,70.5,93.4,No,Yes,Yes
S02521,17,Non-binary,Grade 10,High School,>150k,Private,Urban,87.8,78.2,Yes,No,Yes
S02522,11,Non-binary,Grade 8,Bachelor's,>150k,Public,Urban,91.1,90.1,Yes,Yes,Yes
S02523,16,Male,Grade 7,PhD,30k-60k,Private,Rural,56.8,79.4,No,No,Yes
S02524,6,Male,Grade 12,High School,30k-60k,Public,Urban,97.9,94.7,No,No,Yes
S02525,10,Female,Grade 10,High School,30k-60k,Private,Urban,62.5,76.4,No,No,Yes
S02526,12,Male,Grade 1,Master's,>150k,Private,Rural,58,71.5,Yes,No,Yes
S02527,15,Non-binary,Grade 9,Master's,100k-150k,Private,Rural,78.8,90.2,Yes,Yes,Yes
S02528,9,Male,Grade 8,PhD,100k-150k,Private,Urban,90.7,83.4,No,No,Yes
S02529,9,Female,Grade 9,PhD,60k-100k,Private,Urban,80.8,87.1,Yes,No,No
S02530,13,Female,Grade 11,Bachelor's,30k-60k,Public,Urban,67.7,75.6,No,No,No
S02531,14,Male,Grade 2,Master's,>150k,Public,Urban,52,85.4,Yes,Yes,No
S02532,8,Non-binary,Grade 7,Master's,100k-150k,Public,Urban,72.3,91,Yes,Yes,No
S02533,11,Non-binary,Grade 8,PhD,100k-150k,Private,Urban,67.8,80.6,Yes,Yes,No
S02534,13,Female,Grade 3,PhD,<30k,Private,Rural,71.6,92.4,Yes,Yes,Yes
S02535,9,Male,Grade 8,High School,>150k,Private,Urban,99,87.6,No,Yes,No
S02536,8,Female,Grade 7,PhD,60k-100k,Public,Rural,82.5,74.5,No,Yes,Yes
S02537,6,Non-binary,Grade 5,Bachelor's,>150k,Private,Urban,79.5,82.9,Yes,No,No
S02538,8,Male,Grade 11,PhD,>150k,Private,Urban,56.4,83.7,No,No,Yes
S02539,7,Male,Grade 2,PhD,30k-60k,Private,Rural,55.3,74.6,No,No,Yes
S02540,16,Non-binary,Grade 12,Bachelor's,60k-100k,Private,Rural,63,80.8,Yes,Yes,No
S02541,16,Female,Grade 7,High School,30k-60k,Private,Urban,63.3,92.8,No,No,Yes
S02542,13,Non-binary,Grade 5,High School,100k-150k,Private,Rural,64.8,70.2,No,No,No
S02543,16,Non-binary,Grade 6,Bachelor's,100k-150k,Public,Rural,66.7,86,No,No,Yes
S02544,17,Male,Grade 9,PhD,60k-100k,Public,Urban,83.8,78.5,Yes,Yes,No
S02545,7,Male,Grade 12,Master's,>150k,Public,Rural,52.1,76.5,Yes,No,No
S02546,17,Female,Grade 2,Master's,>150k,Public,Urban,67.2,99.3,No,Yes,No
S02547,7,Non-binary,Grade 7,PhD,>150k,Public,Rural,76.8,77.6,Yes,No,Yes
S02548,11,Non-binary,Grade 3,High School,>150k,Public,Urban,86.3,75.7,No,No,Yes
S02549,17,Non-binary,Grade 11,PhD,30k-60k,Private,Urban,66.5,86,No,Yes,No
S02550,12,Male,Grade 4,High School,<30k,Private,Urban,99.3,94.8,No,Yes,Yes
S02551,12,Male,Grade 12,High School,>150k,Public,Rural,67.5,92.9,Yes,Yes,Yes
S02552,9,Non-binary,Grade 12,Bachelor's,30k-60k,Public,Rural,89.2,72.7,Yes,No,No
S02553,11,Non-binary,Grade 3,Bachelor's,30k-60k,Private,Rural,73.1,89,No,Yes,No
S02554,8,Male,Grade 7,Bachelor's,100k-150k,Public,Rural,58.8,86,No,No,No
S02555,17,Non-binary,Grade 1,High School,<30k,Public,Rural,80,76.6,No,Yes,No
S02556,12,Non-binary,Grade 7,PhD,30k-60k,Private,Urban,85.5,90.4,No,Yes,Yes
S02557,15,Male,Grade 11,Bachelor's,30k-60k,Public,Rural,57.6,96.8,Yes,Yes,Yes
S02558,14,Female,Grade 7,Master's,<30k,Private,Rural,63.1,95,No,Yes,Yes
S02559,10,Male,Grade 4,Bachelor's,>150k,Public,Urban,63.6,77,No,No,Yes
S02560,9,Non-binary,Grade 4,PhD,<30k,Private,Rural,55.9,87.9,Yes,Yes,No
S02561,11,Male,Grade 10,Master's,<30k,Public,Urban,57.2,78.4,Yes,Yes,No
S02562,9,Non-binary,Grade 5,Master's,60k-100k,Public,Rural,77.4,74.2,Yes,Yes,No
S02563,12,Male,Grade 6,PhD,30k-60k,Public,Rural,58.3,74.8,No,Yes,No
S02564,10,Female,Grade 7,Bachelor's,<30k,Public,Urban,67.9,72.8,Yes,No,No
S02565,17,Female,Grade 9,High School,60k-100k,Public,Rural,61.3,84.6,No,Yes,Yes
S02566,7,Female,Grade 6,Bachelor's,>150k,Private,Rural,65.4,71.9,Yes,Yes,Yes
S02567,10,Female,Grade 3,Bachelor's,30k-60k,Public,Urban,64.5,74.5,Yes,Yes,No
S02568,7,Male,Grade 9,High School,100k-150k,Public,Rural,77.4,99.4,Yes,No,No
S02569,10,Male,Grade 6,PhD,>150k,Public,Urban,81.3,87.8,No,Yes,Yes
S02570,17,Non-binary,Grade 1,Master's,100k-150k,Public,Urban,96.7,81.1,Yes,Yes,No
S02571,15,Male,Grade 7,High School,60k-100k,Private,Urban,83.1,83.1,Yes,Yes,No
S02572,15,Female,Grade 12,Bachelor's,100k-150k,Public,Urban,69.7,70.6,No,No,Yes
S02573,6,Male,Grade 12,PhD,>150k,Private,Rural,76.6,78.5,No,No,No
S02574,15,Male,Grade 2,High School,30k-60k,Private,Urban,64.5,83.3,No,Yes,Yes
S02575,10,Male,Grade 7,PhD,100k-150k,Public,Rural,76.7,85.6,Yes,Yes,No
S02576,15,Female,Grade 2,Master's,30k-60k,Public,Rural,59,84.3,No,Yes,No
S02577,13,Non-binary,Grade 9,Bachelor's,30k-60k,Private,Rural,69.3,78,Yes,Yes,Yes
S02578,7,Non-binary,Grade 3,High School,30k-60k,Public,Rural,67.6,89.1,No,Yes,No
S02579,13,Female,Grade 6,High School,>150k,Public,Rural,97.3,95.7,Yes,Yes,No
S02580,16,Female,Grade 3,Master's,<30k,Public,Rural,61.1,85.6,No,Yes,Yes
S02581,10,Female,Grade 12,Master's,<30k,Private,Rural,80.8,85,No,No,No
S02582,17,Non-binary,Grade 4,High School,30k-60k,Private,Rural,96.4,82.9,No,Yes,No
S02583,14,Male,Grade 5,Master's,<30k,Private,Urban,93.9,89.9,No,No,No
S02584,12,Female,Grade 11,Master's,<30k,Public,Rural,67,95.1,No,No,No
S02585,8,Non-binary,Grade 12,High School,>150k,Private,Rural,97.8,88.3,Yes,Yes,Yes
S02586,8,Female,Grade 10,High School,30k-60k,Private,Rural,51.1,95.7,No,Yes,Yes
S02587,6,Male,Grade 11,Master's,100k-150k,Private,Rural,53.7,73.2,Yes,Yes,Yes
S02588,17,Female,Grade 6,High School,>150k,Public,Rural,66.7,70.6,Yes,Yes,Yes
S02589,12,Female,Grade 2,PhD,100k-150k,Public,Rural,81.9,73.8,No,No,Yes
S02590,17,Non-binary,Grade 5,High School,30k-60k,Public,Rural,53.6,79.7,No,Yes,Yes
S02591,6,Non-binary,Grade 5,Master's,100k-150k,Private,Rural,82.7,89.6,No,No,No
S02592,8,Non-binary,Grade 1,Bachelor's,60k-100k,Private,Rural,52.9,96.2,No,Yes,No
S02593,10,Non-binary,Grade 3,PhD,100k-150k,Private,Rural,99.4,92.2,No,Yes,Yes
S02594,15,Male,Grade 9,PhD,60k-100k,Public,Urban,54.4,97.4,Yes,No,Yes
S02595,10,Female,Grade 8,PhD,>150k,Private,Urban,77.8,81.1,No,No,No
S02596,17,Male,Grade 6,Master's,100k-150k,Public,Rural,78.1,82.5,Yes,Yes,Yes
S02597,11,Non-binary,Grade 11,PhD,100k-150k,Public,Urban,85.4,96.4,No,No,No
S02598,14,Male,Grade 9,Master's,>150k,Private,Rural,68.8,91.7,Yes,Yes,Yes
S02599,10,Male,Grade 2,Bachelor's,>150k,Public,Urban,69.3,92.5,No,Yes,Yes
S02600,12,Female,Grade 12,Master's,>150k,Public,Rural,52.5,73.7,Yes,Yes,Yes
S02601,14,Non-binary,Grade 4,Master's,100k-150k,Private,Urban,97.9,99.6,No,No,No
S02602,13,Male,Grade 5,Bachelor's,60k-100k,Private,Urban,91.6,89.7,Yes,No,No
S02603,13,Male,Grade 5,Master's,<30k,Private,Rural,95.3,97.3,No,Yes,Yes
S02604,14,Male,Grade 5,Bachelor's,<30k,Public,Urban,95.8,87.6,No,No,No
S02605,17,Male,Grade 3,Master's,60k-100k,Public,Rural,53.7,74.1,No,Yes,Yes
S02606,8,Female,Grade 10,PhD,30k-60k,Public,Urban,96.9,96.4,No,Yes,Yes
S02607,13,Female,Grade 2,High School,>150k,Public,Rural,64.6,73,No,Yes,No
S02608,17,Non-binary,Grade 3,High School,100k-150k,Private,Rural,94.8,83.6,No,No,Yes
S02609,12,Male,Grade 8,Bachelor's,60k-100k,Private,Rural,72.4,72.5,No,No,No
S02610,6,Non-binary,Grade 12,Master's,100k-150k,Public,Rural,92.6,95.9,No,No,No
S02611,15,Male,Grade 7,Bachelor's,30k-60k,Public,Rural,93,70.7,Yes,Yes,No
S02612,10,Non-binary,Grade 5,PhD,30k-60k,Public,Urban,98.2,74.7,No,Yes,No
S02613,8,Non-binary,Grade 12,Master's,<30k,Public,Urban,64.6,79.5,Yes,Yes,Yes
S02614,12,Female,Grade 10,PhD,30k-60k,Private,Urban,69,88.7,Yes,Yes,No
S02615,14,Male,Grade 10,Bachelor's,>150k,Private,Rural,96.8,99.8,No,No,Yes
S02616,9,Male,Grade 7,Bachelor's,>150k,Private,Rural,76.7,89.8,Yes,Yes,No
S02617,11,Male,Grade 5,High School,>150k,Private,Urban,80.3,70.2,Yes,No,No
S02618,13,Male,Grade 11,Master's,100k-150k,Private,Rural,76.2,71.7,Yes,No,Yes
S02619,8,Male,Grade 12,High School,<30k,Public,Urban,53.9,91.3,No,Yes,Yes
S02620,13,Male,Grade 9,Master's,<30k,Private,Urban,78.6,96.6,Yes,Yes,Yes
S02621,6,Non-binary,Grade 3,Bachelor's,>150k,Public,Rural,65,86.5,No,No,Yes
S02622,6,Female,Grade 3,PhD,30k-60k,Public,Urban,62.5,77.1,No,Yes,Yes
S02623,13,Non-binary,Grade 12,Bachelor's,30k-60k,Public,Urban,98.8,72.6,Yes,No,No
S02624,13,Non-binary,Grade 10,PhD,100k-150k,Public,Urban,88.5,76.8,No,No,No
S02625,7,Male,Grade 2,Bachelor's,30k-60k,Private,Urban,56.1,94.5,Yes,No,Yes
S02626,13,Female,Grade 8,Master's,30k-60k,Public,Rural,71.7,76.7,No,No,No
S02627,15,Female,Grade 7,PhD,30k-60k,Public,Urban,56.4,88,Yes,No,No
S02628,13,Non-binary,Grade 2,PhD,30k-60k,Public,Rural,92,71.2,Yes,No,Yes
S02629,6,Non-binary,Grade 5,PhD,30k-60k,Public,Rural,69.9,77.7,No,Yes,Yes
S02630,10,Non-binary,Grade 7,High School,60k-100k,Private,Urban,95.2,99.7,No,No,Yes
S02631,11,Female,Grade 8,PhD,>150k,Public,Urban,65.5,93.9,No,Yes,Yes
S02632,7,Female,Grade 5,PhD,<30k,Public,Urban,59.2,82.2,Yes,No,No
S02633,13,Male,Grade 2,High School,>150k,Public,Urban,97.3,81.9,Yes,No,Yes
S02634,13,Non-binary,Grade 3,High School,100k-150k,Private,Urban,58,84.3,Yes,Yes,No
S02635,14,Non-binary,Grade 9,PhD,30k-60k,Public,Rural,68,81.3,Yes,Yes,Yes
S02636,17,Non-binary,Grade 2,Master's,30k-60k,Private,Rural,70,88.4,Yes,No,Yes
S02637,9,Male,Grade 2,Master's,100k-150k,Private,Rural,57.9,77,No,Yes,Yes
S02638,6,Non-binary,Grade 1,Master's,100k-150k,Private,Urban,56.6,99.1,No,No,Yes
S02639,13,Non-binary,Grade 12,PhD,60k-100k,Public,Rural,67.6,97.9,Yes,Yes,No
S02640,12,Female,Grade 5,PhD,>150k,Public,Urban,83.9,93.8,Yes,Yes,Yes
S02641,9,Non-binary,Grade 2,PhD,100k-150k,Private,Urban,65.8,73.1,Yes,Yes,No
S02642,12,Non-binary,Grade 6,Bachelor's,30k-60k,Public,Urban,79.8,84.8,Yes,No,No
S02643,14,Non-binary,Grade 1,Bachelor's,60k-100k,Private,Rural,72.3,94.1,No,Yes,Yes
S02644,9,Male,Grade 8,Master's,60k-100k,Private,Urban,92.6,76.9,No,No,Yes
S02645,17,Non-binary,Grade 12,PhD,<30k,Public,Urban,88.2,97.9,No,No,Yes
S02646,7,Non-binary,Grade 12,Bachelor's,30k-60k,Public,Urban,56.6,79.5,No,Yes,Yes
S02647,14,Female,Grade 8,PhD,100k-150k,Public,Urban,63.2,75.1,No,No,Yes
S02648,9,Male,Grade 8,Master's,>150k,Private,Urban,56.6,82,No,No,No
S02649,6,Male,Grade 12,Master's,<30k,Private,Rural,67,82.1,Yes,Yes,Yes
S02650,7,Non-binary,Grade 10,PhD,100k-150k,Public,Urban,97.1,83.6,Yes,Yes,No
S02651,11,Non-binary,Grade 12,PhD,30k-60k,Private,Rural,68.9,93.9,Yes,Yes,Yes
S02652,11,Female,Grade 2,PhD,>150k,Public,Urban,57.1,78.5,Yes,No,No
S02653,6,Non-binary,Grade 2,Master's,60k-100k,Public,Rural,68.5,98.2,No,Yes,No
S02654,11,Non-binary,Grade 2,PhD,<30k,Private,Urban,55.9,78,No,Yes,Yes
S02655,7,Male,Grade 9,Master's,>150k,Private,Rural,62.6,70.9,Yes,Yes,Yes
S02656,17,Female,Grade 8,Bachelor's,60k-100k,Public,Rural,53,78.3,No,No,No
S02657,13,Male,Grade 4,High School,>150k,Public,Urban,92.7,82.6,Yes,No,Yes
S02658,16,Male,Grade 6,Bachelor's,30k-60k,Public,Rural,77.4,96.2,Yes,No,No
S02659,14,Male,Grade 5,Bachelor's,>150k,Private,Urban,81,76.3,No,No,Yes
S02660,9,Non-binary,Grade 5,High School,>150k,Private,Rural,80.9,91.5,Yes,No,No
S02661,14,Male,Grade 8,Bachelor's,100k-150k,Private,Urban,85.6,99.8,Yes,Yes,No
S02662,6,Non-binary,Grade 11,Master's,30k-60k,Public,Urban,67.9,85.3,No,No,Yes
S02663,16,Male,Grade 3,High School,30k-60k,Public,Rural,99.1,96.9,No,No,Yes
S02664,13,Male,Grade 8,High School,100k-150k,Private,Urban,84.2,82.6,No,Yes,Yes
S02665,6,Non-binary,Grade 9,Master's,<30k,Private,Urban,89.1,99.4,No,Yes,No
S02666,14,Male,Grade 7,PhD,100k-150k,Private,Rural,83.9,71.7,Yes,No,Yes
S02667,11,Male,Grade 3,Master's,30k-60k,Private,Rural,91.2,80.4,No,No,Yes
S02668,16,Non-binary,Grade 3,Bachelor's,60k-100k,Private,Urban,96,78.7,Yes,Yes,Yes
S02669,7,Female,Grade 6,High School,<30k,Private,Rural,98.8,70.3,No,Yes,Yes
S02670,12,Non-binary,Grade 10,High School,30k-60k,Private,Urban,81,95.6,No,Yes,No
S02671,9,Non-binary,Grade 11,Master's,<30k,Private,Rural,50.8,70.8,Yes,Yes,No
S02672,11,Male,Grade 4,High School,30k-60k,Public,Rural,59.1,79.1,No,No,Yes
S02673,7,Male,Grade 2,Master's,100k-150k,Public,Rural,72.7,85.3,No,No,Yes
S02674,9,Female,Grade 11,Master's,<30k,Private,Rural,86.2,72.1,Yes,No,Yes
S02675,14,Male,Grade 3,High School,60k-100k,Public,Urban,57.3,92.3,No,No,No
S02676,13,Non-binary,Grade 4,PhD,>150k,Private,Urban,64.5,97.7,No,Yes,Yes
S02677,14,Non-binary,Grade 11,High School,>150k,Private,Rural,71.7,73.6,Yes,Yes,No
S02678,17,Male,Grade 9,High School,30k-60k,Private,Rural,79.8,85.2,Yes,No,No
S02679,16,Male,Grade 5,Master's,100k-150k,Public,Urban,60.6,74.5,No,Yes,Yes
S02680,7,Male,Grade 9,PhD,100k-150k,Private,Rural,55.2,78.2,No,No,Yes
S02681,9,Non-binary,Grade 11,Master's,30k-60k,Private,Rural,78.9,92.1,No,No,No
S02682,16,Female,Grade 9,Master's,<30k,Public,Rural,95.8,89.5,Yes,No,No
S02683,7,Non-binary,Grade 6,Bachelor's,30k-60k,Public,Urban,92.7,81.8,Yes,Yes,No
S02684,15,Female,Grade 8,Bachelor's,100k-150k,Private,Rural,86.9,80.7,Yes,No,No
S02685,7,Female,Grade 10,PhD,<30k,Public,Urban,51.2,95.3,Yes,No,No
S02686,15,Female,Grade 3,Bachelor's,30k-60k,Private,Rural,70.9,70.7,No,No,No
S02687,7,Female,Grade 12,PhD,>150k,Private,Rural,79.8,96.4,No,No,No
S02688,8,Female,Grade 7,High School,<30k,Public,Urban,59.6,75.9,Yes,Yes,Yes
S02689,9,Non-binary,Grade 2,PhD,60k-100k,Public,Urban,92.3,72.4,No,No,Yes
S02690,16,Female,Grade 3,Master's,<30k,Private,Rural,93.9,89,No,No,Yes
S02691,15,Non-binary,Grade 5,PhD,30k-60k,Private,Urban,95.2,85.2,No,No,Yes
S02692,9,Male,Grade 6,High School,100k-150k,Private,Urban,95.6,93,Yes,Yes,No
S02693,8,Non-binary,Grade 6,High School,30k-60k,Private,Rural,52.1,88.4,No,Yes,Yes
S02694,9,Female,Grade 5,Master's,<30k,Private,Urban,95.7,84.7,Yes,No,Yes
S02695,9,Non-binary,Grade 6,Master's,100k-150k,Public,Urban,57,84.9,Yes,Yes,Yes
S02696,9,Male,Grade 12,PhD,30k-60k,Private,Rural,77.3,86.6,Yes,Yes,No
S02697,12,Male,Grade 8,PhD,30k-60k,Private,Rural,72.6,80.4,No,Yes,Yes
S02698,11,Female,Grade 11,Master's,30k-60k,Private,Urban,98.8,98.1,Yes,Yes,Yes
S02699,16,Male,Grade 7,Master's,>150k,Private,Urban,94.4,93.5,Yes,Yes,No
S02700,11,Non-binary,Grade 6,Master's,<30k,Private,Rural,87.2,70.9,No,Yes,Yes
S02701,15,Male,Grade 8,PhD,100k-150k,Private,Rural,78.9,81.1,No,Yes,Yes
S02702,6,Male,Grade 10,High School,<30k,Private,Rural,71.3,87.3,Yes,No,Yes
S02703,17,Male,Grade 6,High School,60k-100k,Private,Rural,87.9,94.2,Yes,No,Yes
S02704,9,Male,Grade 2,High School,60k-100k,Private,Urban,56.1,84,No,Yes,Yes
S02705,9,Female,Grade 10,High School,>150k,Private,Urban,96.9,85.2,No,No,Yes
S02706,13,Male,Grade 12,PhD,100k-150k,Private,Rural,82.7,84.6,No,Yes,Yes
S02707,8,Female,Grade 8,High School,60k-100k,Public,Rural,64.3,95.1,Yes,Yes,No
S02708,11,Male,Grade 12,Master's,100k-150k,Public,Rural,95.7,78.6,No,Yes,Yes
S02709,8,Male,Grade 8,PhD,<30k,Private,Rural,80.5,90,Yes,No,No
S02710,11,Non-binary,Grade 1,PhD,<30k,Public,Urban,64.3,88.2,No,Yes,Yes
S02711,14,Female,Grade 7,PhD,<30k,Private,Rural,65,90.3,Yes,Yes,No
S02712,12,Female,Grade 9,High School,>150k,Private,Urban,89,75.1,No,Yes,No
S02713,11,Male,Grade 11,Bachelor's,100k-150k,Private,Rural,81.8,77.5,Yes,No,No
S02714,11,Non-binary,Grade 12,PhD,100k-150k,Private,Urban,63.2,75.2,No,Yes,No
S02715,13,Female,Grade 10,High School,30k-60k,Private,Rural,53.8,95.1,No,Yes,No
S02716,10,Female,Grade 10,High School,30k-60k,Public,Urban,73.9,87.9,No,No,Yes
S02717,13,Non-binary,Grade 3,PhD,30k-60k,Private,Rural,99,99,No,Yes,No
S02718,15,Female,Grade 5,PhD,>150k,Private,Urban,85.6,84.6,No,Yes,Yes
S02719,13,Male,Grade 5,Master's,>150k,Public,Rural,99.1,78.2,Yes,No,No
S02720,7,Male,Grade 4,PhD,>150k,Public,Urban,65.7,89.7,Yes,Yes,No
S02721,8,Non-binary,Grade 3,Bachelor's,30k-60k,Public,Urban,96.9,75.8,No,No,Yes
S02722,12,Non-binary,Grade 7,Bachelor's,>150k,Public,Rural,83.2,74.8,Yes,No,Yes
S02723,15,Non-binary,Grade 10,PhD,60k-100k,Private,Urban,93.2,82.3,No,Yes,Yes
S02724,9,Non-binary,Grade 2,High School,30k-60k,Private,Rural,87.7,81.9,Yes,Yes,Yes
S02725,15,Female,Grade 2,Bachelor's,>150k,Private,Urban,91.4,76.5,No,No,No
S02726,11,Female,Grade 9,High School,>150k,Public,Rural,86.3,83.5,Yes,No,Yes
S02727,13,Non-binary,Grade 10,Master's,30k-60k,Public,Rural,95,99.8,Yes,No,Yes
S02728,6,Male,Grade 9,PhD,60k-100k,Public,Urban,85.3,83.6,Yes,No,Yes
S02729,8,Male,Grade 11,PhD,100k-150k,Private,Urban,63.9,79.2,No,Yes,Yes
S02730,7,Female,Grade 5,High School,>150k,Public,Urban,86.7,72.2,Yes,Yes,Yes
S02731,17,Female,Grade 6,PhD,<30k,Public,Urban,93,85.3,Yes,No,Yes
S02732,10,Non-binary,Grade 8,Master's,>150k,Public,Urban,97.5,86.1,Yes,No,No
S02733,15,Male,Grade 5,High School,30k-60k,Public,Urban,95.4,94.6,Yes,Yes,Yes
S02734,6,Non-binary,Grade 11,Bachelor's,100k-150k,Private,Rural,73.4,94.1,No,Yes,Yes
S02735,11,Non-binary,Grade 8,Bachelor's,<30k,Private,Rural,86.8,96.8,Yes,Yes,No
S02736,8,Male,Grade 7,Master's,100k-150k,Private,Rural,73.2,91.7,No,Yes,Yes
S02737,15,Female,Grade 2,PhD,<30k,Private,Urban,95.4,74.5,No,No,Yes
S02738,11,Male,Grade 1,Master's,100k-150k,Private,Urban,58,74.9,No,No,Yes
S02739,10,Male,Grade 9,High School,60k-100k,Private,Urban,67.4,98.6,Yes,No,Yes
S02740,6,Male,Grade 4,Bachelor's,<30k,Public,Rural,71.7,78.1,No,No,Yes
S02741,11,Non-binary,Grade 4,Bachelor's,<30k,Private,Urban,59.6,83.8,No,Yes,No
S02742,17,Female,Grade 4,Bachelor's,100k-150k,Public,Rural,99.5,77.1,No,No,No
S02743,12,Non-binary,Grade 4,Master's,30k-60k,Private,Rural,81.2,72.1,No,Yes,No
S02744,14,Non-binary,Grade 12,High School,<30k,Private,Rural,94.5,83.2,No,Yes,No
S02745,8,Non-binary,Grade 12,PhD,30k-60k,Public,Urban,67.5,81.7,No,No,No
S02746,8,Male,Grade 2,PhD,60k-100k,Public,Urban,87.7,79.1,Yes,No,No
S02747,11,Non-binary,Grade 8,High School,60k-100k,Private,Urban,62.5,72.3,No,No,Yes
S02748,13,Male,Grade 5,Bachelor's,>150k,Private,Rural,61.9,72.3,Yes,No,No
S02749,15,Female,Grade 11,Bachelor's,<30k,Public,Rural,93.4,75.5,Yes,Yes,Yes
S02750,11,Female,Grade 9,PhD,60k-100k,Private,Urban,66.3,70.9,Yes,No,Yes
S02751,6,Male,Grade 6,Bachelor's,30k-60k,Private,Urban,50.7,76.8,Yes,Yes,Yes
S02752,17,Non-binary,Grade 9,Master's,100k-150k,Public,Rural,56.6,87,Yes,Yes,Yes
S02753,11,Female,Grade 2,High School,30k-60k,Private,Urban,66.2,73.8,No,No,Yes
S02754,14,Non-binary,Grade 10,Master's,100k-150k,Public,Rural,55.1,90.3,Yes,No,Yes
S02755,11,Male,Grade 11,High School,<30k,Private,Urban,52.4,97.7,No,Yes,No
S02756,15,Female,Grade 7,Master's,<30k,Private,Rural,58.6,86.8,No,No,No
S02757,7,Female,Grade 4,PhD,<30k,Private,Urban,53.2,94.7,No,No,Yes
S02758,7,Female,Grade 12,PhD,<30k,Public,Urban,69.4,84.8,Yes,Yes,Yes
S02759,11,Female,Grade 5,High School,60k-100k,Public,Urban,55.7,94.1,Yes,Yes,No
S02760,9,Female,Grade 11,High School,<30k,Public,Urban,74.4,87.2,Yes,Yes,Yes
S02761,9,Non-binary,Grade 8,Bachelor's,60k-100k,Private,Rural,79.4,99,Yes,No,Yes
S02762,15,Non-binary,Grade 1,PhD,60k-100k,Public,Urban,59.5,72,No,No,Yes
S02763,14,Male,Grade 2,Bachelor's,<30k,Public,Urban,61.8,95.2,Yes,No,No
S02764,15,Non-binary,Grade 7,Bachelor's,>150k,Public,Urban,84.8,74.3,No,Yes,Yes
S02765,8,Non-binary,Grade 8,Master's,60k-100k,Public,Urban,91.7,96.6,Yes,Yes,Yes
S02766,17,Male,Grade 3,Master's,>150k,Public,Rural,86.5,78.9,No,Yes,Yes
S02767,17,Male,Grade 12,High School,30k-60k,Public,Urban,68.9,87.5,Yes,Yes,No
S02768,7,Female,Grade 12,Master's,60k-100k,Private,Urban,65.3,78.6,No,No,Yes
S02769,8,Male,Grade 9,Bachelor's,>150k,Private,Urban,76.8,71.8,Yes,No,No
S02770,15,Male,Grade 9,Master's,<30k,Public,Urban,63.4,70.6,Yes,Yes,Yes
S02771,6,Non-binary,Grade 5,PhD,100k-150k,Public,Rural,86.3,92.3,No,Yes,No
S02772,15,Male,Grade 7,PhD,60k-100k,Public,Urban,61.2,75.4,Yes,Yes,Yes
S02773,17,Female,Grade 3,High School,30k-60k,Private,Rural,83.6,95.7,No,Yes,Yes
S02774,13,Non-binary,Grade 1,Master's,>150k,Public,Urban,70.2,92.4,Yes,No,Yes
S02775,12,Female,Grade 10,Master's,30k-60k,Public,Urban,72.2,75,No,No,Yes
S02776,9,Male,Grade 8,Bachelor's,30k-60k,Public,Urban,85.8,76.3,No,No,Yes
S02777,15,Non-binary,Grade 5,Master's,100k-150k,Private,Rural,90.7,94.1,No,No,Yes
S02778,12,Female,Grade 3,Bachelor's,60k-100k,Private,Rural,84.5,75.2,Yes,Yes,Yes
S02779,13,Female,Grade 2,PhD,<30k,Private,Rural,92.9,90.4,Yes,Yes,No
